consumidor_id	email	renda	data_nascimento	acessos	primeiro_login	visualizacoes_divida
407	nome_407@provedor_c.com.br	C	1980-06-19	32	2020-10-09	4
408	nome_408@provedor_a.com.br	D	1982-08-31	10		0
409	nome_409@provedor_b.com.br	C	1983-01-11	9		0
410	nome_410@provedor_a.com.br	C	1990-05-25	93	2020-12-29	10
411	nome_411@provedor_a.com.br	C	1965-08-23	0		0
412	nome_412@provedor_c.com.br	C	1966-12-05	8	2020-12-29	4
413	nome_413@provedor_b.com.br	C	1978-12-25	0		0
414	nome_414@provedor_c.com.br	B	1972-12-06	22		0
415	nome_415@provedor_a.com.br	C	1975-08-29	42	2020-07-30	38
416	nome_416@provedor_b.com.br	A	1974-07-11	52	2020-05-09	42
417	nome_417@provedor_c.com.br	C	1985-06-06	9	2020-04-30	7
418	nome_418@provedor_a.com.br	D	1986-07-05	23	2020-12-29	6
419	nome_419@provedor_c.com.br	A	1993-02-02	41	2020-09-30	12
420	nome_420@provedor_a.com.br	D	1975-06-15	32	2020-08-10	9
421	nome_421@provedor_a.com.br	C	1964-10-05	36		0
422	nome_422@provedor_a.com.br	D	1994-11-03	36		0
423	nome_423@provedor_b.com.br	C	1984-07-24	0	2020-08-04	0
424	nome_424@provedor_b.com.br	D	1976-03-30	28		0
425	nome_425@provedor_a.com.br	D	1988-02-25	38	2020-08-15	26
426	nome_426@provedor_a.com.br	C	1985-04-22	63		0
427	nome_427@provedor_a.com.br	C	1981-07-27	25	2020-07-25	12
428	nome_428@provedor_a.com.br	D	1978-12-11	42		0
429	nome_429@provedor_a.com.br	C	1988-04-26	15		0
430	nome_430@provedor_a.com.br	D	1980-08-02	30	2020-09-01	4
431	nome_431@provedor_a.com.br	B	1985-07-15	22		0
432	nome_432@provedor_a.com.br	D	1990-10-26	51		0
433	nome_433@provedor_a.com.br	D	1986-03-27	4	2020-10-25	3
434	nome_434@provedor_a.com.br	D	1978-08-13	20		0
435	nome_435@provedor_a.com.br	C	2000-07-12	0	2020-09-14	0
436	nome_436@provedor_a.com.br	C	1988-09-08	2	2020-05-14	1
437	nome_437@provedor_a.com.br	D	1985-10-18	29	2020-06-30	21
438	nome_438@provedor_c.com.br	D	1990-07-17	0	2020-12-29	0
439	nome_439@provedor_a.com.br	C	1992-08-14	20	2020-09-26	12
440	nome_440@provedor_c.com.br	C	1983-11-14	20	2020-09-11	9
441	nome_441@provedor_a.com.br	D	1994-11-19	61		0
442	nome_442@provedor_a.com.br	C	1995-04-20	11		0
443	nome_443@provedor_b.com.br	B	1977-11-30	23	2020-11-13	13
444	nome_444@provedor_a.com.br	B	1975-02-13	11	2020-10-18	4
445	nome_445@provedor_a.com.br	A	1992-01-15	40	2020-10-07	39
446	nome_446@provedor_a.com.br	B	1989-09-16	12		0
447	nome_447@provedor_b.com.br	C	1995-05-27	7		0
448	nome_448@provedor_b.com.br	C	1983-10-17	27	2020-11-08	24
449	nome_449@provedor_c.com.br	A	1978-05-03	0	2020-11-25	0
450	nome_450@provedor_a.com.br	B	2001-04-13	37	2020-12-29	27
451	nome_451@provedor_a.com.br	C	1996-06-04	9	2020-08-22	2
452	nome_452@provedor_a.com.br	C	1967-02-19	53	2020-08-13	10
453	nome_453@provedor_c.com.br	C	1984-04-29	23	2020-08-18	15
454	nome_454@provedor_a.com.br	A	1993-11-16	20		0
455	nome_455@provedor_b.com.br	D	1989-03-30	52		0
456	nome_456@provedor_c.com.br	A	1986-08-02	19	2020-11-06	4
457	nome_457@provedor_a.com.br	B	1975-10-23	65	2020-12-29	35
458	nome_458@provedor_a.com.br	D	1970-03-18	29	2020-12-29	6
459	nome_459@provedor_b.com.br	C	1988-09-18	53	2020-12-29	37
460	nome_460@provedor_c.com.br	C	1993-07-14	40	2020-09-13	23
461	nome_461@provedor_c.com.br	D	1980-12-21	63		0
462	nome_462@provedor_b.com.br	D	1995-11-18	15	2020-10-09	4
463	nome_463@provedor_a.com.br	D	1991-03-24	0		0
464	nome_464@provedor_c.com.br	B	1982-03-26	0	2020-11-10	0
465	nome_465@provedor_b.com.br	D	1981-09-10	40	2020-10-24	8
466	nome_466@provedor_b.com.br	C	1985-04-09	28	2020-09-28	26
467	nome_467@provedor_a.com.br	D	1976-06-12	25	2020-11-03	14
468	nome_468@provedor_a.com.br	A	1986-03-05	16	2020-12-08	5
469	nome_469@provedor_c.com.br	C	1982-04-06	50	2020-11-09	16
470	nome_470@provedor_b.com.br	C	1972-08-11	34		0
471	nome_471@provedor_a.com.br	D	1996-10-12	17	2020-12-12	5
472	nome_472@provedor_a.com.br	D	1986-10-17	34		0
473	nome_473@provedor_b.com.br	C	2000-01-19	0	2020-11-28	0
474	nome_474@provedor_b.com.br	C	1979-12-20	30		0
475	nome_475@provedor_a.com.br	B	1983-08-14	69	2020-10-28	39
476	nome_476@provedor_b.com.br	C	1975-03-11	19		0
477	nome_477@provedor_c.com.br	D	1975-08-13	18	2020-11-01	13
478	nome_478@provedor_a.com.br	C	1979-08-23	21	2020-05-13	10
479	nome_479@provedor_a.com.br	C	1986-05-27	49		0
480	nome_480@provedor_b.com.br	C	1971-12-06	38		0
481	nome_481@provedor_a.com.br	C	1991-09-25	0	2020-05-03	0
482	nome_482@provedor_a.com.br	D	2001-04-13	25	2020-10-19	2
483	nome_483@provedor_a.com.br	C	2001-04-13	49	2020-08-31	28
484	nome_484@provedor_a.com.br	C	1965-06-06	61	2020-06-29	46
485	nome_485@provedor_b.com.br	D	2001-04-13	40		0
486	nome_486@provedor_a.com.br	C	1997-08-26	12	2020-04-20	10
487	nome_487@provedor_a.com.br	C	1978-01-17	0		0
488	nome_488@provedor_a.com.br	D	1981-05-07	32	2020-08-02	30
489	nome_489@provedor_c.com.br	B	1989-06-28	77	2020-09-28	7
490	nome_490@provedor_b.com.br	C	1987-11-08	27	2020-08-04	13
491	nome_491@provedor_c.com.br	C	1997-01-04	13	2020-11-01	7
492	nome_492@provedor_b.com.br	D	2001-04-13	71	2020-08-16	55
493	nome_493@provedor_a.com.br	C	1988-01-11	42		0
494	nome_494@provedor_b.com.br	D	1967-08-06	8	2020-12-18	7
495	nome_495@provedor_a.com.br	C	1979-08-22	0	2020-08-22	0
496	nome_496@provedor_a.com.br	C	1989-07-14	20		0
497	nome_497@provedor_b.com.br	C	1992-08-31	65		0
498	nome_498@provedor_a.com.br	D	1975-04-11	34		0
499	nome_499@provedor_a.com.br	C	1968-02-14	5		0
500	nome_500@provedor_a.com.br	D	1965-08-10	0		0
501	nome_501@provedor_a.com.br	D	1996-01-12	87		0
502	nome_502@provedor_a.com.br	B	1985-03-21	48	2020-10-19	35
503	nome_503@provedor_a.com.br	C	1985-05-23	14		0
504	nome_504@provedor_a.com.br	C	1990-06-07	28	2020-12-29	20
505	nome_505@provedor_c.com.br	A	1991-09-29	39		0
506	nome_506@provedor_c.com.br	D	1975-10-21	43	2020-03-11	38
507	nome_507@provedor_a.com.br	D	1993-05-27	38	2020-12-28	5
508	nome_508@provedor_a.com.br	D	1989-03-17	48		0
509	nome_509@provedor_c.com.br	B	1979-02-17	1	2020-11-11	1
510	nome_510@provedor_a.com.br	D	1989-06-22	32	2020-10-02	27
511	nome_511@provedor_c.com.br	A	1991-08-13	60	2020-07-13	54
512	nome_512@provedor_a.com.br	A	1976-09-25	31	2020-07-23	24
513	nome_513@provedor_b.com.br	B	1989-06-18	41		0
514	nome_514@provedor_c.com.br	C	1999-08-22	2		0
515	nome_515@provedor_a.com.br	D	1982-03-05	88		0
516	nome_516@provedor_c.com.br	B	1976-07-05	41	2020-12-18	3
517	nome_517@provedor_a.com.br	C	1985-06-25	2	2020-12-29	1
518	nome_518@provedor_c.com.br	D	1996-03-23	33	2020-06-10	18
519	nome_519@provedor_b.com.br	D	1994-08-02	31	2020-08-19	18
520	nome_520@provedor_a.com.br	D	1982-10-01	0		0
521	nome_521@provedor_b.com.br	D	1979-02-23	40	2020-08-29	25
522	nome_522@provedor_a.com.br	D	1990-03-23	3		0
523	nome_523@provedor_a.com.br	C	2001-04-13	36		0
524	nome_524@provedor_a.com.br	C	1991-02-28	56		0
525	nome_525@provedor_c.com.br	A	1983-01-17	2		0
526	nome_526@provedor_a.com.br	C	1987-03-15	34	2020-08-13	10
527	nome_527@provedor_a.com.br	D	1974-12-31	22	2020-05-30	8
528	nome_528@provedor_a.com.br	C	1997-10-31	54		0
529	nome_529@provedor_b.com.br	C	1990-07-22	0		0
530	nome_530@provedor_a.com.br	B	1992-01-09	1		0
531	nome_531@provedor_c.com.br	B	1987-04-21	15	2020-12-29	6
532	nome_532@provedor_a.com.br	D	1981-07-29	0		0
533	nome_533@provedor_b.com.br	C	1962-11-24	6		0
534	nome_534@provedor_a.com.br	A	1993-11-17	27	2020-12-17	20
535	nome_535@provedor_a.com.br	C	1993-06-18	43	2020-08-01	31
536	nome_536@provedor_c.com.br	C	1986-10-17	22	2020-08-06	16
537	nome_537@provedor_a.com.br	C	1987-05-02	0		0
538	nome_538@provedor_b.com.br	C	1997-03-26	13		0
539	nome_539@provedor_a.com.br	C	1988-01-22	27		0
540	nome_540@provedor_b.com.br	B	1989-05-08	19	2020-11-07	11
541	nome_541@provedor_a.com.br	D	1970-08-21	35	2020-08-05	25
542	nome_542@provedor_a.com.br	C	1988-09-23	17		0
543	nome_543@provedor_a.com.br	C	1985-12-11	43	2020-08-23	30
544	nome_544@provedor_c.com.br	D	2001-04-13	10		0
545	nome_545@provedor_a.com.br	C	2001-04-13	38	2020-08-12	20
546	nome_546@provedor_a.com.br	C	1982-02-20	71		0
547	nome_547@provedor_a.com.br	C	1976-07-04	46		0
548	nome_548@provedor_a.com.br	B	1979-06-08	31	2020-04-26	2
549	nome_549@provedor_b.com.br	D	1986-08-22	34	2020-05-05	29
550	nome_550@provedor_c.com.br	C	1998-11-17	15	2020-10-06	15
551	nome_551@provedor_c.com.br	C	1991-10-21	0		0
552	nome_552@provedor_a.com.br	C	1995-06-30	15	2020-08-02	10
553	nome_553@provedor_a.com.br	C	1983-01-13	0	2020-07-08	0
554	nome_554@provedor_c.com.br	D	1986-02-23	17	2020-11-06	8
555	nome_555@provedor_c.com.br	C	1999-01-26	0		0
556	nome_556@provedor_a.com.br	C	1980-07-21	43		0
557	nome_557@provedor_a.com.br	C	1974-12-16	18	2020-11-24	17
558	nome_558@provedor_a.com.br	C	1986-03-25	83	2020-12-07	76
559	nome_559@provedor_a.com.br	C	1978-07-05	0		0
560	nome_560@provedor_a.com.br	D	1981-02-12	46	2020-12-13	26
561	nome_561@provedor_a.com.br	C	1983-12-24	14	2020-08-27	14
562	nome_562@provedor_c.com.br	C	2001-04-13	67	2020-10-01	60
563	nome_563@provedor_a.com.br	D	1988-03-10	0	2020-08-02	0
564	nome_564@provedor_a.com.br	D	1999-08-23	0	2020-09-10	0
565	nome_565@provedor_a.com.br	D	1984-05-08	36		0
566	nome_566@provedor_a.com.br	D	1979-10-14	18		0
567	nome_567@provedor_c.com.br	D	1996-09-11	40	2020-09-15	14
568	nome_568@provedor_a.com.br	C	1971-09-02	36	2020-10-19	18
569	nome_569@provedor_c.com.br	B	2001-04-13	16	2020-08-21	4
570	nome_570@provedor_a.com.br	A	1994-08-02	38	2020-05-11	38
571	nome_571@provedor_a.com.br	D	1996-08-20	60		0
572	nome_572@provedor_a.com.br	C	1976-05-11	33	2020-08-15	12
573	nome_573@provedor_c.com.br	D	1990-05-19	19	2020-09-03	5
574	nome_574@provedor_b.com.br	C	1973-06-02	40	2020-10-26	26
575	nome_575@provedor_a.com.br	B	1993-01-22	41	2020-05-09	13
576	nome_576@provedor_a.com.br	C	1992-10-17	65		0
577	nome_577@provedor_a.com.br	C	1988-04-08	20		0
578	nome_578@provedor_c.com.br	D	1984-12-31	45	2020-10-27	31
579	nome_579@provedor_c.com.br	D	1991-10-25	0		0
580	nome_580@provedor_a.com.br	C	1986-01-02	51	2020-08-15	39
581	nome_581@provedor_a.com.br	C	1962-04-22	11	2020-11-30	6
582	nome_582@provedor_c.com.br	B	1982-01-21	56		0
583	nome_583@provedor_b.com.br	D	1986-07-29	64		0
584	nome_584@provedor_b.com.br	D	1976-05-17	32	2020-11-16	9
585	nome_585@provedor_a.com.br	C	1964-06-04	22	2020-10-06	2
586	nome_586@provedor_a.com.br	B	2001-04-13	22	2020-09-23	16
587	nome_587@provedor_b.com.br	C	1997-04-27	45	2020-12-29	7
588	nome_588@provedor_b.com.br	D	1976-09-04	25	2020-10-13	3
589	nome_589@provedor_a.com.br	B	1998-06-07	25		0
590	nome_590@provedor_a.com.br	C	1996-06-14	9		0
591	nome_591@provedor_b.com.br	B	1988-10-24	37	2020-08-03	29
592	nome_592@provedor_b.com.br	D	1996-08-07	11	2020-12-23	8
593	nome_593@provedor_a.com.br	C	1996-09-04	68	2020-05-29	34
594	nome_594@provedor_a.com.br	C	1987-05-18	0	2020-09-09	0
595	nome_595@provedor_a.com.br	A	1989-03-18	44	2020-08-29	12
596	nome_596@provedor_b.com.br	A	1992-08-01	17	2020-09-05	1
597	nome_597@provedor_b.com.br	D	1972-02-28	13		0
598	nome_598@provedor_b.com.br	C	2001-04-13	7	2020-04-26	4
599	nome_599@provedor_a.com.br	A	1973-08-19	38		0
600	nome_600@provedor_c.com.br	D	2001-04-13	37		0
601	nome_601@provedor_a.com.br	B	1988-11-24	45	2020-12-29	28
602	nome_602@provedor_b.com.br	B	1977-10-21	0	2020-09-19	0
603	nome_603@provedor_b.com.br	C	2000-01-31	18	2020-11-22	7
604	nome_604@provedor_a.com.br	D	2001-04-13	0	2020-12-29	0
605	nome_605@provedor_a.com.br	C	1979-01-26	24	2020-08-18	18
606	nome_606@provedor_b.com.br	C	1985-08-19	71		0
607	nome_607@provedor_c.com.br	B	1986-09-20	74	2020-09-25	58
608	nome_608@provedor_c.com.br	C	1991-12-13	12	2020-05-17	3
609	nome_609@provedor_c.com.br	A	1985-08-08	42	2020-08-19	41
610	nome_610@provedor_b.com.br	D	1984-12-26	62		0
611	nome_611@provedor_c.com.br	D	1993-09-17	22		0
612	nome_612@provedor_a.com.br	D	1988-10-16	52	2020-04-19	19
613	nome_613@provedor_a.com.br	C	1993-06-06	0	2020-08-08	0
614	nome_614@provedor_a.com.br	B	1975-01-28	0	2020-08-23	0
615	nome_615@provedor_a.com.br	D	1996-08-27	26	2020-08-04	19
616	nome_616@provedor_a.com.br	D	1995-03-21	8	2020-07-27	6
617	nome_617@provedor_a.com.br	C	1994-06-25	12	2020-05-17	2
618	nome_618@provedor_c.com.br	A	1998-04-19	34		0
619	nome_619@provedor_a.com.br	C	1998-10-25	17		0
620	nome_620@provedor_a.com.br	D	1981-11-12	50	2020-07-01	33
621	nome_621@provedor_b.com.br	A	1990-07-28	0	2020-06-19	0
622	nome_622@provedor_a.com.br	D	1990-12-16	10	2020-08-08	6
623	nome_623@provedor_a.com.br	A	2001-04-13	0	2020-12-29	0
624	nome_624@provedor_c.com.br	A	1985-07-29	36	2020-11-02	27
625	nome_625@provedor_c.com.br	D	1986-11-10	59		0
626	nome_626@provedor_b.com.br	D	1973-09-17	16	2020-10-07	11
627	nome_627@provedor_a.com.br	D	1989-11-25	0		0
628	nome_628@provedor_c.com.br	D	1988-07-01	5		0
629	nome_629@provedor_b.com.br	C	1982-03-30	44		0
630	nome_630@provedor_c.com.br	D	1985-10-01	41	2020-10-22	31
631	nome_631@provedor_a.com.br	A	1976-06-23	62		0
632	nome_632@provedor_a.com.br	C	1998-07-19	25	2020-09-27	5
633	nome_633@provedor_c.com.br	A	2001-04-13	30	2020-11-22	27
634	nome_634@provedor_c.com.br	D	1988-04-23	29	2020-10-28	13
635	nome_635@provedor_a.com.br	C	1965-08-09	4		0
636	nome_636@provedor_a.com.br	C	1983-08-01	47	2020-08-08	21
637	nome_637@provedor_b.com.br	C	1994-03-09	26	2020-12-29	18
638	nome_638@provedor_a.com.br	B	1969-06-26	17		0
639	nome_639@provedor_a.com.br	D	1977-08-26	61	2020-08-22	60
640	nome_640@provedor_c.com.br	D	1988-03-08	38	2020-09-25	31
641	nome_641@provedor_b.com.br	D	1971-06-29	28		0
642	nome_642@provedor_a.com.br	D	1994-06-25	18		0
643	nome_643@provedor_a.com.br	C	2001-04-13	18	2020-10-23	7
644	nome_644@provedor_a.com.br	C	1993-02-02	0		0
645	nome_645@provedor_a.com.br	C	1990-02-20	39	2020-05-02	15
646	nome_646@provedor_b.com.br	A	1991-01-28	33		0
647	nome_647@provedor_c.com.br	B	1993-10-04	2		0
648	nome_648@provedor_b.com.br	B	1988-09-28	37	2020-11-30	16
649	nome_649@provedor_c.com.br	D	1979-12-23	78		0
650	nome_650@provedor_b.com.br	D	1992-12-16	21	2020-09-19	16
651	nome_651@provedor_a.com.br	A	1983-07-14	34		0
652	nome_652@provedor_a.com.br	C	1985-10-17	49	2020-05-19	31
653	nome_653@provedor_b.com.br	A	1988-12-06	29	2020-07-09	12
654	nome_654@provedor_b.com.br	D	1979-10-13	41		0
655	nome_655@provedor_b.com.br	D	1989-01-07	30	2020-12-29	8
656	nome_656@provedor_c.com.br	D	1997-11-27	29		0
657	nome_657@provedor_a.com.br	B	2001-04-13	7		0
658	nome_658@provedor_a.com.br	C	1991-02-17	0		0
659	nome_659@provedor_a.com.br	C	1989-03-14	66	2020-09-18	32
660	nome_660@provedor_a.com.br	D	1997-05-05	22	2020-10-10	12
661	nome_661@provedor_a.com.br	C	2001-04-13	33		0
662	nome_662@provedor_c.com.br	A	1995-07-31	37		0
663	nome_663@provedor_c.com.br	D	1984-11-13	1		0
664	nome_664@provedor_a.com.br	C	1992-04-12	60		0
665	nome_665@provedor_c.com.br	A	1991-05-31	0	2020-08-10	0
666	nome_666@provedor_b.com.br	C	1974-08-09	32	2020-12-29	4
667	nome_667@provedor_a.com.br	C	1991-12-08	25	2020-11-03	20
668	nome_668@provedor_c.com.br	B	1994-07-08	3	2020-07-15	3
669	nome_669@provedor_b.com.br	D	1990-01-31	58		0
670	nome_670@provedor_a.com.br	D	1992-02-07	0		0
671	nome_671@provedor_c.com.br	D	1979-06-22	17	2020-08-15	6
672	nome_672@provedor_a.com.br	D	1978-08-18	6	2020-09-27	6
673	nome_673@provedor_a.com.br	C	1989-03-28	30		0
674	nome_674@provedor_c.com.br	C	1997-05-21	37	2020-12-29	10
675	nome_675@provedor_a.com.br	D	1992-09-27	8		0
676	nome_676@provedor_a.com.br	D	1999-08-07	12	2020-10-12	7
677	nome_677@provedor_c.com.br	A	1968-06-22	6	2020-05-22	1
678	nome_678@provedor_c.com.br	C	1978-02-07	57	2020-11-05	30
679	nome_679@provedor_a.com.br	A	1970-05-26	31	2020-11-17	29
680	nome_680@provedor_a.com.br	C	1995-07-21	27		0
681	nome_681@provedor_c.com.br	B	1990-07-24	51	2020-12-20	38
682	nome_682@provedor_a.com.br	C	1976-08-27	29	2020-10-10	28
683	nome_683@provedor_b.com.br	D	1975-06-09	22		0
684	nome_684@provedor_a.com.br	D	1993-05-12	38	2020-08-24	33
685	nome_685@provedor_b.com.br	C	1990-11-11	0	2020-10-21	0
686	nome_686@provedor_c.com.br	B	1988-09-01	45	2020-10-12	32
687	nome_687@provedor_a.com.br	A	1970-01-24	32	2020-06-27	2
688	nome_688@provedor_a.com.br	C	1987-10-12	5		0
689	nome_689@provedor_a.com.br	B	1993-11-01	17	2020-07-21	6
690	nome_690@provedor_a.com.br	C	1974-01-05	23	2020-12-15	1
691	nome_691@provedor_c.com.br	A	1992-06-04	33		0
692	nome_692@provedor_b.com.br	C	1999-10-23	3	2020-09-29	3
693	nome_693@provedor_b.com.br	D	1979-07-11	42		0
694	nome_694@provedor_a.com.br	C	1992-02-23	0	2020-10-23	0
695	nome_695@provedor_a.com.br	C	1971-02-22	9		0
696	nome_696@provedor_c.com.br	C	2001-04-13	35	2020-09-14	21
697	nome_697@provedor_b.com.br	C	1975-11-08	15	2020-09-06	1
698	nome_698@provedor_b.com.br	D	1983-06-23	35	2020-12-29	11
699	nome_699@provedor_a.com.br	C	1988-05-16	0	2020-09-12	0
700	nome_700@provedor_a.com.br	C	1974-07-05	4		0
701	nome_701@provedor_a.com.br	B	2001-04-13	9	2020-08-26	5
702	nome_702@provedor_a.com.br	C	1972-05-09	6		0
703	nome_703@provedor_a.com.br	C	1983-06-01	27	2020-12-29	2
704	nome_704@provedor_b.com.br	C	1986-06-09	40		0
705	nome_705@provedor_a.com.br	C	1995-12-18	38	2020-09-17	23
706	nome_706@provedor_c.com.br	D	1968-04-11	84	2020-11-02	20
707	nome_707@provedor_c.com.br	D	1985-04-12	0	2020-10-31	0
708	nome_708@provedor_a.com.br	D	1994-10-09	4		0
709	nome_709@provedor_a.com.br	C	1997-03-22	13	2020-11-14	6
710	nome_710@provedor_b.com.br	A	2001-04-13	29	2020-12-29	25
711	nome_711@provedor_a.com.br	D	1994-11-15	0	2020-07-20	0
712	nome_712@provedor_c.com.br	C	1989-03-12	63	2020-12-03	3
713	nome_713@provedor_a.com.br	C	1993-01-16	34	2020-12-15	12
714	nome_714@provedor_a.com.br	C	1996-02-05	53	2020-10-20	22
715	nome_715@provedor_a.com.br	C	1999-02-08	0	2020-09-08	0
716	nome_716@provedor_a.com.br	D	1999-01-17	17	2020-09-20	13
717	nome_717@provedor_a.com.br	B	1995-05-09	9	2020-09-20	2
718	nome_718@provedor_b.com.br	C	1984-08-08	0	2020-09-15	0
719	nome_719@provedor_b.com.br	C	1961-01-15	54		0
720	nome_720@provedor_a.com.br	B	1984-01-17	0	2020-10-23	0
721	nome_721@provedor_a.com.br	C	2001-04-13	42	2020-08-02	1
722	nome_722@provedor_a.com.br	C	1992-09-06	22	2020-07-05	20
723	nome_723@provedor_a.com.br	D	1985-05-10	30	2020-09-13	15
724	nome_724@provedor_b.com.br	D	1999-12-03	71		0
725	nome_725@provedor_a.com.br	D	2001-04-13	0		0
726	nome_726@provedor_a.com.br	D	2001-04-13	11	2020-06-12	9
727	nome_727@provedor_b.com.br	C	1974-09-20	36	2020-07-05	29
728	nome_728@provedor_a.com.br	C	1984-05-01	8		0
729	nome_729@provedor_a.com.br	A	1974-02-10	21	2020-07-19	8
730	nome_730@provedor_b.com.br	C	1981-10-13	0	2020-12-28	0
731	nome_731@provedor_a.com.br	C	1970-11-03	26		0
732	nome_732@provedor_b.com.br	D	1994-03-11	52		0
733	nome_733@provedor_b.com.br	D	1979-05-12	13		0
734	nome_734@provedor_a.com.br	D	1991-07-28	48	2020-09-08	41
735	nome_735@provedor_c.com.br	D	1981-09-24	71	2020-10-16	20
736	nome_736@provedor_b.com.br	A	1975-03-23	67	2020-06-26	6
737	nome_737@provedor_b.com.br	D	2001-04-13	48	2020-11-04	14
738	nome_738@provedor_a.com.br	B	1998-06-29	55	2020-07-28	15
739	nome_739@provedor_a.com.br	C	1988-06-21	24		0
740	nome_740@provedor_a.com.br	C	1982-12-03	75	2020-08-16	34
741	nome_741@provedor_c.com.br	C	1998-06-22	10		0
742	nome_742@provedor_a.com.br	D	1983-09-05	30	2020-10-26	5
743	nome_743@provedor_b.com.br	D	1994-02-12	36	2020-12-28	32
744	nome_744@provedor_c.com.br	D	1978-06-18	66	2020-07-24	54
745	nome_745@provedor_a.com.br	C	1982-08-10	50		0
746	nome_746@provedor_c.com.br	C	1996-06-27	44	2020-09-10	26
747	nome_747@provedor_a.com.br	B	1982-02-26	12	2020-07-28	3
748	nome_748@provedor_b.com.br	C	1972-11-04	28	2020-12-29	24
749	nome_749@provedor_a.com.br	C	1982-02-12	48	2020-09-23	38
750	nome_750@provedor_a.com.br	D	1994-11-25	32	2020-12-05	2
751	nome_751@provedor_b.com.br	D	2001-04-13	66	2020-04-28	21
752	nome_752@provedor_a.com.br	D	1983-11-27	22		0
753	nome_753@provedor_b.com.br	D	1993-07-23	16	2020-06-05	3
754	nome_754@provedor_a.com.br	D	1964-12-25	80		0
755	nome_755@provedor_c.com.br	D	1996-12-09	40		0
756	nome_756@provedor_a.com.br	D	1992-09-04	0	2020-07-18	0
757	nome_757@provedor_a.com.br	D	1976-12-20	46		0
758	nome_758@provedor_a.com.br	C	1976-02-11	70	2020-10-27	30
759	nome_759@provedor_a.com.br	D	1993-10-26	3		0
760	nome_760@provedor_a.com.br	C	1991-04-09	32	2020-12-29	19
761	nome_761@provedor_c.com.br	D	1992-08-16	7		0
762	nome_762@provedor_a.com.br	C	1983-02-26	3		0
763	nome_763@provedor_c.com.br	D	1987-12-24	12	2020-12-29	9
764	nome_764@provedor_c.com.br	C	1977-06-24	33	2020-06-17	28
765	nome_765@provedor_a.com.br	C	1971-04-09	14		0
766	nome_766@provedor_b.com.br	A	1996-05-09	8		0
767	nome_767@provedor_a.com.br	C	1988-06-11	0		0
768	nome_768@provedor_c.com.br	D	1994-10-03	0		0
769	nome_769@provedor_b.com.br	C	1984-10-12	41	2020-06-30	40
770	nome_770@provedor_b.com.br	D	2001-04-13	17	2020-12-18	3
771	nome_771@provedor_a.com.br	C	1980-06-10	0	2020-10-28	0
772	nome_772@provedor_a.com.br	A	1965-03-16	19		0
773	nome_773@provedor_a.com.br	D	1990-02-28	0		0
774	nome_774@provedor_a.com.br	C	2001-04-13	52		0
775	nome_775@provedor_a.com.br	D	1993-01-08	54		0
776	nome_776@provedor_b.com.br	C	1985-08-26	21		0
777	nome_777@provedor_a.com.br	C	1978-02-04	54		0
778	nome_778@provedor_a.com.br	C	1993-12-09	33	2020-06-16	12
779	nome_779@provedor_c.com.br	C	1980-03-10	27	2020-08-29	5
780	nome_780@provedor_c.com.br	D	2001-04-13	42	2020-08-30	28
781	nome_781@provedor_a.com.br	C	1980-12-25	36	2020-10-16	9
782	nome_782@provedor_a.com.br	C	1980-10-10	27		0
783	nome_783@provedor_a.com.br	D	2001-04-13	40	2020-11-18	39
784	nome_784@provedor_a.com.br	D	1981-04-22	54	2020-08-12	37
785	nome_785@provedor_a.com.br	B	1986-07-13	22	2020-09-07	13
786	nome_786@provedor_a.com.br	D	1999-09-28	21		0
787	nome_787@provedor_a.com.br	D	1976-12-03	40	2020-12-29	24
788	nome_788@provedor_a.com.br	C	1970-12-30	14	2020-09-06	12
789	nome_789@provedor_c.com.br	C	1972-02-04	3	2020-08-12	3
790	nome_790@provedor_c.com.br	D	1985-09-22	24	2020-03-08	5
791	nome_791@provedor_c.com.br	C	1982-09-25	29	2020-06-17	4
792	nome_792@provedor_c.com.br	D	1981-12-14	11		0
793	nome_793@provedor_a.com.br	D	1996-09-02	13		0
794	nome_794@provedor_b.com.br	D	1972-10-08	28		0
795	nome_795@provedor_a.com.br	D	1976-08-01	6		0
796	nome_796@provedor_a.com.br	C	1975-03-17	27	2020-08-28	16
797	nome_797@provedor_b.com.br	C	2001-04-13	0	2020-07-18	0
798	nome_798@provedor_a.com.br	C	1972-03-19	23	2020-06-08	23
799	nome_799@provedor_a.com.br	D	1980-02-16	25	2020-08-23	12
800	nome_800@provedor_c.com.br	D	1980-11-07	2	2020-08-24	1
801	nome_801@provedor_b.com.br	C	1965-04-29	58		0
802	nome_802@provedor_a.com.br	C	1983-10-11	52	2020-05-06	48
803	nome_803@provedor_b.com.br	C	1995-11-09	64	2020-11-20	29
804	nome_804@provedor_a.com.br	D	1994-01-11	23		0
